,ip_id
10485,17982.0
10486,61535.0
10487,21648.0
10488,49723.0
10489,2841.0
10490,24865.0
10491,54782.0
10492,16027.0
10493,5343.0
10494,17304.0
10495,20588.0
10496,5831.0
10497,24307.0
10498,19735.0
10499,4065.0
10500,29956.0
10501,26584.0
10502,18292.0
10503,43467.0
10504,34056.0
10505,37880.0
10506,4944.0
10507,13046.0
10508,27219.0
10509,21052.0
10510,16899.0
10511,53777.0
10512,16650.0
10513,62421.0
10514,54695.0
10515,31533.0
10516,8710.0
10517,17455.0
10518,2352.0
10519,39131.0
10520,33580.0
10521,17273.0
10522,4077.0
10523,54578.0
10524,50810.0
10525,61534.0
10526,0.0
10527,1801.0
10528,50363.0
10529,59743.0
10530,35155.0
10531,9421.0
10532,60158.0
10533,52625.0
10534,29557.0
10535,29316.0
10536,59860.0
10537,19965.0
10538,26198.0
10539,9614.0
10540,32097.0
10541,15846.0
10542,86.0
10543,36841.0
10544,54904.0
10545,49815.0
10546,38633.0
10547,19958.0
10548,38488.0
10549,52148.0
10550,27563.0
10551,58309.0
10552,62964.0
10553,26495.0
10554,19647.0
10555,51168.0
10556,14255.0
10557,4911.0
10558,16935.0
10559,57086.0
10560,53886.0
10561,20287.0
10562,43957.0
10563,14959.0
10564,43171.0
10565,62133.0
10566,13546.0
10567,12731.0
10568,21205.0
10569,1652.0
10570,55069.0
10571,39505.0
10572,9184.0
10573,28959.0
10574,17274.0
10575,28561.0
10576,24429.0
10577,26.0
10578,61564.0
10579,26882.0
10580,14973.0
10581,47711.0
10582,16740.0
10583,21387.0
10584,45573.0
10585,42871.0
10586,31488.0
10587,27951.0
10588,9317.0
10589,7641.0
10590,1492.0
10591,36115.0
10592,3550.0
10593,37976.0
10594,14814.0
10595,8291.0
10596,29654.0
10597,19844.0
10598,63227.0
10599,57595.0
10600,18498.0
10601,17379.0
10602,30455.0
10603,0.0
10604,50760.0
10605,19094.0
10606,1825.0
10607,4494.0
10608,11434.0
10609,63405.0
10610,49985.0
10611,41354.0
10612,15485.0
10613,19509.0
10614,30613.0
10615,60825.0
10616,62000.0
10617,9711.0
10618,915.0
10619,17096.0
10620,10475.0
10621,104.0
10622,59438.0
10623,26077.0
10624,5792.0
10625,38795.0
10626,53690.0
10627,18732.0
10628,20104.0
10629,53194.0
10630,19782.0
10631,4123.0
10632,14162.0
10633,52115.0
10634,22138.0
10635,58894.0
10636,20315.0
10637,17090.0
10638,21487.0
10639,15440.0
10640,37723.0
10641,19405.0
10642,65277.0
10643,21691.0
10644,36469.0
10645,20289.0
10646,24377.0
10647,3602.0
10648,32454.0
10649,2315.0
10650,22639.0
10651,63647.0
10652,3650.0
10653,37490.0
10654,15475.0
10655,11534.0
10656,7043.0
10657,17616.0
10658,61344.0
10659,31307.0
10660,61671.0
10661,45669.0
10662,23280.0
10663,2624.0
10664,38593.0
10665,28563.0
10666,22142.0
10667,53874.0
10668,55785.0
10669,51409.0
10670,14275.0
10671,58451.0
10672,51187.0
10673,55589.0
10674,24205.0
10675,59738.0
10676,13548.0
10677,48760.0
10678,56243.0
10679,50188.0
10680,31919.0
10681,24560.0
10682,12704.0
10683,7571.0
10684,27200.0
10685,538.0
10686,3319.0
10687,28651.0
10688,21409.0
10689,30834.0
10690,41104.0
10691,55324.0
10692,65349.0
10693,27478.0
10694,15910.0
10695,25269.0
10696,61348.0
10697,1093.0
10698,62438.0
10699,14444.0
10700,61447.0
10701,54490.0
10702,4807.0
10703,39928.0
10704,23051.0
10705,29768.0
10706,56937.0
10707,48658.0
10708,57188.0
10709,57285.0
10710,16964.0
10711,870.0
10712,19926.0
10713,17428.0
10714,36859.0
10715,36789.0
10716,20910.0
10717,11548.0
10718,0.0
10719,32566.0
10720,7168.0
10721,19240.0
10722,31161.0
10723,62905.0
10724,48893.0
10725,12643.0
10726,56048.0
10727,38697.0
10728,13311.0
10729,960.0
10730,38707.0
10731,24270.0
10732,49664.0
10733,63578.0
10734,30339.0
10735,62776.0
10736,18318.0
10737,21048.0
10738,12617.0
10739,9871.0
10740,1532.0
10741,24387.0
10742,17222.0
10743,54489.0
10744,12138.0
10745,18077.0
10746,29912.0
10747,38977.0
10748,57017.0
10749,6306.0
10750,42647.0
10751,43574.0
10752,54453.0
10753,30335.0
10754,41243.0
10755,40362.0
10756,33682.0
10757,980.0
10758,65147.0
10759,11743.0
10760,1262.0
10761,57132.0
10762,45877.0
10763,62247.0
10764,50692.0
10765,18491.0
10766,31672.0
10767,25047.0
10768,50438.0
10769,35927.0
10770,54614.0
10771,26436.0
10772,12951.0
10773,9863.0
10774,14853.0
10775,36035.0
10776,64818.0
10777,9537.0
10778,42170.0
10779,12581.0
10780,37014.0
10781,56978.0
10782,63602.0
10783,27823.0
10784,23952.0
10785,24860.0
10786,62026.0
10787,5417.0
10788,50183.0
10789,18754.0
10790,21755.0
10791,34817.0
10792,27505.0
10793,32665.0
10794,6037.0
10795,24348.0
10796,52562.0
10797,54695.0
10798,28952.0
10799,2349.0
10800,17531.0
10801,62693.0
10802,35278.0
10803,89.0
10804,8921.0
10805,23558.0
10806,36901.0
10807,22701.0
10808,39382.0
10809,49809.0
10810,50902.0
10811,9626.0
10812,14965.0
10813,16033.0
10814,21407.0
10815,34371.0
10816,26132.0
10817,31917.0
10818,48732.0
10819,0.0
10820,20997.0
10821,40537.0
10822,50431.0
10823,114.0
10824,22866.0
10825,19088.0
10826,26841.0
10827,52069.0
10828,51653.0
10829,22816.0
10830,62873.0
10831,24229.0
10832,47343.0
10833,9808.0
10834,13458.0
10835,24249.0
10836,19662.0
10837,60581.0
10838,17998.0
10839,24755.0
10840,32541.0
10841,24434.0
10842,52119.0
10843,26201.0
10844,1497.0
10845,63848.0
10846,62758.0
10847,49607.0
10848,36780.0
10849,24544.0
10850,24747.0
10851,2146.0
10852,0.0
10853,9679.0
10854,50070.0
10855,15527.0
10856,46647.0
10857,23806.0
10858,16810.0
10859,44008.0
10860,30438.0
10861,26971.0
10862,3696.0
10863,46026.0
10864,32857.0
10865,37020.0
10866,18654.0
10867,53281.0
10868,49701.0
10869,46768.0
10870,34237.0
10871,21433.0
10872,36444.0
10873,26467.0
10874,64433.0
10875,14456.0
10876,962.0
10877,14414.0
10878,20779.0
10879,54530.0
10880,734.0
10881,6365.0
10882,14410.0
10883,0.0
10884,17546.0
10885,7696.0
10886,24297.0
10887,24285.0
10888,0.0
10889,32828.0
10890,22250.0
10891,55710.0
10892,3650.0
10893,7827.0
10894,7340.0
10895,50494.0
10896,14793.0
10897,24824.0
10898,19238.0
10899,27101.0
10900,6892.0
10901,37581.0
10902,29763.0
10903,63811.0
10904,60585.0
10905,24587.0
10906,27862.0
10907,1153.0
10908,40289.0
10909,45719.0
10910,57058.0
10911,0.0
10912,18198.0
10913,9705.0
10914,31563.0
10915,61998.0
10916,24556.0
10917,55905.0
10918,23772.0
10919,21225.0
10920,58690.0
10921,39829.0
10922,24341.0
10923,7876.0
10924,48105.0
10925,16434.0
10926,17042.0
10927,49814.0
10928,27308.0
10929,21066.0
10930,23934.0
10931,56162.0
10932,757.0
10933,47765.0
10934,47640.0
10935,0.0
10936,30787.0
10937,27163.0
10938,28870.0
10939,37782.0
10940,54965.0
10941,54968.0
10942,30689.0
10943,29582.0
10944,9865.0
10945,0.0
10946,59789.0
10947,8184.0
10948,13285.0
10949,45700.0
10950,7250.0
10951,2244.0
10952,58220.0
10953,64620.0
10954,24174.0
10955,20985.0
10956,35328.0
10957,28301.0
10958,27455.0
10959,14843.0
10960,33427.0
10961,37026.0
10962,12756.0
10963,37822.0
10964,30373.0
10965,17650.0
10966,20512.0
10967,53732.0
10968,2017.0
10969,64489.0
10970,20139.0
10971,60178.0
10972,13263.0
10973,23662.0
10974,42420.0
10975,22878.0
10976,28722.0
10977,8898.0
10978,27575.0
10979,35515.0
10980,50130.0
10981,35369.0
10982,29716.0
10983,29611.0
10984,40653.0
10985,8724.0
10986,25114.0
10987,3652.0
10988,15247.0
10989,1369.0
10990,20254.0
10991,41363.0
10992,6713.0
10993,1709.0
10994,446.0
10995,29982.0
10996,21673.0
10997,24013.0
10998,45489.0
10999,30467.0
11000,50482.0
11001,35447.0
11002,15040.0
11003,57673.0
11004,19900.0
11005,19274.0
11006,22239.0
11007,52167.0
11008,16714.0
11009,0.0
11010,25689.0
11011,13866.0
11012,61638.0
11013,6790.0
11014,6936.0
11015,24365.0
11016,27823.0
11017,38348.0
11018,34946.0
11019,18450.0
11020,21639.0
11021,20474.0
11022,21897.0
11023,56018.0
11024,8945.0
11025,41839.0
11026,22356.0
11027,84.0
11028,10051.0
11029,27887.0
11030,47451.0
11031,28652.0
11032,11669.0
11033,6738.0
11034,22286.0
11035,8710.0
11036,45336.0
11037,61944.0
11038,9127.0
11039,15530.0
11040,44037.0
11041,30620.0
11042,65486.0
11043,38164.0
11044,21885.0
11045,18340.0
11046,6541.0
11047,59851.0
11048,19234.0
11049,4272.0
11050,20817.0
11051,63608.0
11052,16155.0
11053,7983.0
11054,15427.0
11055,16599.0
11056,18494.0
11057,27303.0
11058,62564.0
11059,29173.0
11060,13095.0
11061,0.0
11062,49515.0
11063,30291.0
11064,15950.0
11065,37341.0
11066,39087.0
11067,1524.0
11068,27244.0
11069,17513.0
11070,28696.0
11071,41878.0
11072,14012.0
11073,54955.0
11074,26842.0
11075,56139.0
11076,4854.0
11077,63814.0
11078,15422.0
11079,61624.0
11080,24720.0
11081,1335.0
11082,9883.0
11083,29561.0
11084,64089.0
11085,63862.0
11086,26409.0
11087,13295.0
11088,47659.0
11089,12924.0
11090,42159.0
11091,38347.0
11092,40499.0
11093,1158.0
11094,30029.0
11095,22863.0
11096,15084.0
11097,25203.0
11098,2707.0
11099,30260.0
11100,4422.0
11101,9547.0
11102,38568.0
11103,13399.0
11104,4267.0
11105,21085.0
11106,37819.0
11107,4404.0
11108,46380.0
11109,17050.0
11110,19695.0
11111,54251.0
11112,18718.0
11113,56168.0
11114,21210.0
11115,25787.0
11116,35332.0
11117,1128.0
11118,49498.0
11119,58478.0
11120,28542.0
11121,44224.0
11122,17940.0
11123,2390.0
11124,9444.0
11125,39241.0
11126,39304.0
11127,11791.0
11128,58088.0
11129,2412.0
11130,64945.0
11131,25824.0
11132,21172.0
11133,4955.0
11134,55995.0
11135,16413.0
11136,32170.0
11137,12620.0
11138,31741.0
11139,35875.0
11140,733.0
11141,51195.0
11142,26822.0
11143,60567.0
11144,37156.0
11145,58646.0
11146,15284.0
11147,5080.0
11148,9151.0
11149,11712.0
11150,1179.0
11151,22865.0
11152,24651.0
11153,26253.0
11154,32158.0
11155,35523.0
11156,19280.0
11157,13623.0
11158,7690.0
11159,50074.0
11160,31757.0
11161,21024.0
11162,48879.0
11163,7362.0
11164,24100.0
11165,49907.0
11166,2653.0
11167,14972.0
11168,1686.0
11169,47605.0
11170,8066.0
11171,35539.0
11172,36513.0
11173,56969.0
11174,3810.0
11175,32316.0
11176,56394.0
11177,6553.0
11178,52844.0
11179,18727.0
11180,11729.0
11181,21810.0
11182,15617.0
11183,47371.0
11184,41754.0
11185,29384.0
11186,62337.0
11187,2000.0
11188,50542.0
11189,29967.0
11190,21837.0
11191,22473.0
11192,31002.0
11193,49871.0
11194,39020.0
11195,62171.0
11196,9408.0
11197,542.0
11198,23431.0
11199,55303.0
11200,56686.0
11201,49477.0
11202,6944.0
11203,23318.0
11204,40464.0
11205,42176.0
11206,24666.0
11207,54745.0
11208,7856.0
11209,26874.0
11210,31915.0
11211,24559.0
11212,26786.0
11213,6697.0
11214,57096.0
11215,24595.0
11216,27923.0
11217,42768.0
11218,24299.0
11219,16844.0
11220,21245.0
11221,35709.0
11222,8962.0
11223,50531.0
11224,7348.0
11225,34415.0
11226,24171.0
11227,60394.0
11228,11376.0
11229,59154.0
11230,8503.0
11231,19421.0
11232,14963.0
11233,39582.0
11234,23795.0
11235,22125.0
11236,59694.0
11237,13613.0
11238,28892.0
11239,3321.0
11240,42033.0
11241,6641.0
11242,15887.0
11243,56674.0
11244,28432.0
11245,29779.0
11246,39521.0
11247,3261.0
11248,60392.0
11249,20919.0
11250,19368.0
11251,10133.0
11252,11010.0
11253,1899.0
11254,51353.0
11255,9438.0
11256,63546.0
11257,39179.0
11258,14251.0
11259,42337.0
11260,35440.0
11261,62926.0
11262,60822.0
11263,4099.0
11264,38001.0
11265,268.0
11266,21391.0
11267,16199.0
11268,35226.0
11269,63828.0
11270,52580.0
11271,14579.0
11272,12955.0
11273,62367.0
11274,20974.0
11275,31901.0
11276,65269.0
11277,22600.0
11278,11714.0
11279,0.0
11280,31434.0
11281,3816.0
11282,11231.0
11283,29652.0
11284,45929.0
11285,15046.0
11286,0.0
11287,12303.0
11288,11369.0
11289,17924.0
11290,9889.0
11291,36459.0
11292,49914.0
11293,32871.0
11294,27250.0
11295,23599.0
11296,48705.0
11297,17236.0
11298,62342.0
11299,18433.0
11300,40684.0
11301,1741.0
11302,35953.0
11303,24811.0
11304,26498.0
11305,7091.0
11306,20453.0
11307,23181.0
11308,38180.0
11309,55499.0
11310,11684.0
11311,30404.0
11312,18963.0
11313,25433.0
11314,24535.0
11315,52933.0
11316,9987.0
11317,58809.0
11318,29020.0
11319,19620.0
11320,20601.0
11321,56414.0
11322,14256.0
11323,13460.0
11324,18546.0
11325,2612.0
11326,62853.0
11327,6499.0
11328,0.0
11329,32800.0
11330,62834.0
11331,14049.0
11332,43843.0
11333,8966.0
11334,47596.0
11335,27039.0
11336,28952.0
11337,14494.0
11338,59572.0
11339,10798.0
11340,54454.0
11341,45191.0
11342,61138.0
11343,23093.0
11344,27317.0
11345,29679.0
11346,31945.0
11347,15800.0
11348,27625.0
11349,61712.0
11350,1307.0
11351,37569.0
11352,11979.0
11353,61719.0
11354,33333.0
11355,30403.0
11356,15432.0
11357,18811.0
11358,48332.0
11359,50077.0
11360,39570.0
11361,25487.0
11362,27212.0
11363,10807.0
11364,16344.0
11365,55365.0
11366,33835.0
11367,21230.0
11368,47604.0
11369,23600.0
11370,16169.0
11371,57496.0
11372,50058.0
11373,24213.0
11374,57476.0
11375,10357.0
11376,3322.0
11377,63190.0
11378,43291.0
11379,20995.0
11380,62611.0
11381,15086.0
11382,51663.0
11383,930.0
11384,7756.0
11385,2703.0
11386,2190.0
11387,61273.0
11388,27254.0
11389,83.0
11390,35982.0
11391,23493.0
11392,19265.0
11393,26705.0
11394,32442.0
11395,47876.0
11396,16893.0
11397,27948.0
11398,15104.0
11399,7668.0
11400,0.0
11401,19525.0
11402,31731.0
11403,27794.0
11404,19782.0
11405,53551.0
11406,11985.0
11407,37233.0
11408,2128.0
11409,13508.0
11410,28761.0
11411,46233.0
11412,29447.0
11413,44727.0
11414,12768.0
11415,1452.0
11416,40320.0
11417,32312.0
11418,23183.0
11419,23034.0
11420,25581.0
11421,27870.0
11422,37827.0
11423,9601.0
11424,2078.0
11425,63249.0
11426,0.0
11427,11538.0
11428,31095.0
11429,19553.0
11430,61302.0
11431,28050.0
11432,16883.0
11433,21488.0
11434,60894.0
11435,38276.0
11436,54460.0
11437,13184.0
11438,19945.0
11439,20746.0
11440,23126.0
11441,32012.0
11442,2168.0
11443,13673.0
11444,49907.0
11445,57418.0
11446,24220.0
11447,13557.0
11448,64428.0
11449,59324.0
11450,2747.0
11451,3332.0
11452,4485.0
11453,59427.0
11454,23582.0
11455,30053.0
11456,51840.0
11457,40395.0
11458,23923.0
11459,58409.0
11460,51327.0
11461,27004.0
11462,61053.0
11463,50255.0
11464,36465.0
11465,49900.0
11466,45037.0
11467,49984.0
11468,40354.0
11469,13550.0
11470,48567.0
11471,51100.0
11472,19841.0
11473,14636.0
11474,17642.0
11475,10816.0
11476,36035.0
11477,38180.0
11478,24047.0
11479,26942.0
11480,14342.0
11481,31999.0
11482,30283.0
11483,13231.0
11484,31035.0
11485,45863.0
11486,58200.0
11487,64600.0
11488,575.0
11489,48525.0
11490,16822.0
11491,0.0
11492,45282.0
11493,19255.0
11494,52604.0
11495,27836.0
11496,12664.0
11497,793.0
11498,24621.0
11499,50032.0
11500,27525.0
11501,13559.0
11502,32075.0
11503,24503.0
11504,4393.0
11505,9483.0
11506,28435.0
11507,56975.0
11508,46746.0
11509,28797.0
11510,43968.0
11511,63194.0
11512,7094.0
11513,40286.0
11514,17029.0
11515,49785.0
11516,23311.0
11517,6854.0
11518,52407.0
11519,45449.0
11520,9384.0
11521,27908.0
11522,4182.0
11523,47347.0
11524,57604.0
11525,50033.0
11526,49821.0
11527,46824.0
11528,27482.0
11529,1807.0
11530,46699.0
11531,64312.0
11532,64832.0
11533,50523.0
11534,43174.0
11535,46914.0
11536,38540.0
11537,36423.0
11538,49431.0
11539,16856.0
11540,19678.0
11541,20159.0
11542,23949.0
11543,29477.0
11544,7679.0
11545,29621.0
11546,60936.0
11547,50528.0
11548,59549.0
11549,59468.0
11550,11567.0
11551,4387.0
11552,32233.0
11553,34360.0
11554,729.0
11555,17693.0
11556,22507.0
11557,21291.0
11558,7755.0
11559,56776.0
11560,40834.0
11561,50492.0
11562,32023.0
11563,63843.0
11564,24967.0
11565,14975.0
11566,40167.0
11567,21314.0
11568,57175.0
11569,4701.0
11570,50115.0
11571,0.0
11572,2154.0
11573,64172.0
11574,33551.0
11575,60238.0
11576,843.0
11577,56848.0
11578,17399.0
11579,0.0
11580,950.0
11581,42127.0
11582,12509.0
11583,62159.0
11584,46457.0
11585,11523.0
11586,15242.0
11587,16416.0
11588,23462.0
11589,26097.0
11590,62535.0
11591,23175.0
11592,3811.0
11593,39857.0
11594,19861.0
11595,7465.0
11596,9402.0
11597,60896.0
11598,61562.0
11599,23318.0
11600,27591.0
11601,43797.0
11602,42589.0
11603,59890.0
11604,9302.0
11605,54348.0
11606,15086.0
11607,51578.0
11608,42049.0
11609,0.0
11610,45940.0
11611,49864.0
11612,30622.0
11613,61509.0
11614,11926.0
11615,19174.0
11616,26230.0
11617,57981.0
11618,52002.0
11619,20701.0
11620,19522.0
11621,32504.0
11622,17861.0
11623,3258.0
11624,43459.0
11625,44365.0
11626,46220.0
11627,18142.0
11628,40461.0
11629,23436.0
11630,16755.0
11631,16888.0
11632,50092.0
11633,51602.0
11634,8493.0
11635,6173.0
11636,29349.0
11637,21090.0
11638,20751.0
11639,7428.0
11640,55290.0
11641,7508.0
11642,12056.0
11643,47679.0
11644,9088.0
11645,1505.0
11646,10960.0
11647,27635.0
11648,17238.0
11649,46693.0
11650,42878.0
11651,1128.0
11652,48480.0
11653,11757.0
11654,55431.0
11655,22183.0
11656,24865.0
11657,13350.0
11658,63857.0
11659,35832.0
11660,32953.0
11661,32361.0
11662,6380.0
11663,35181.0
11664,42884.0
11665,7172.0
11666,1129.0
11667,13130.0
11668,37145.0
11669,10231.0
11670,65303.0
11671,27880.0
11672,22055.0
11673,5308.0
11674,59983.0
11675,54319.0
11676,47115.0
11677,3294.0
11678,46562.0
11679,50251.0
11680,60829.0
11681,52018.0
11682,50503.0
11683,1676.0
11684,55558.0
11685,24201.0
11686,20874.0
11687,28977.0
11688,35772.0
11689,6172.0
11690,30205.0
11691,26714.0
11692,24439.0
11693,51228.0
11694,55148.0
11695,10079.0
11696,19054.0
11697,59696.0
11698,39519.0
11699,39622.0
11700,26570.0
11701,64395.0
11702,18320.0
11703,35124.0
11704,23665.0
11705,14622.0
11706,6522.0
11707,20447.0
11708,19116.0
11709,32387.0
11710,27440.0
11711,8833.0
11712,43475.0
11713,24594.0
11714,23595.0
11715,11956.0
11716,51440.0
11717,59289.0
11718,15238.0
11719,32740.0
11720,28439.0
11721,27388.0
11722,37497.0
11723,26965.0
11724,31186.0
11725,12605.0
11726,57701.0
11727,53211.0
11728,9791.0
11729,26965.0
11730,61118.0
11731,30402.0
11732,0.0
11733,17450.0
11734,13270.0
11735,1121.0
11736,5836.0
11737,2989.0
11738,3504.0
11739,5516.0
11740,11237.0
11741,19330.0
11742,63347.0
11743,17869.0
11744,14589.0
11745,11600.0
11746,52554.0
11747,14350.0
11748,23729.0
11749,30829.0
11750,1987.0
11751,26947.0
11752,6348.0
11753,44707.0
11754,50194.0
11755,12384.0
11756,39146.0
11757,30448.0
11758,27286.0
11759,16631.0
11760,47522.0
11761,35616.0
11762,28730.0
11763,33717.0
11764,22555.0
11765,6503.0
11766,17005.0
11767,20659.0
11768,9290.0
11769,26946.0
11770,22747.0
11771,7772.0
11772,11944.0
11773,64443.0
11774,10226.0
11775,18546.0
11776,28678.0
11777,31162.0
11778,12595.0
11779,57700.0
11780,29538.0
11781,32204.0
11782,39700.0
11783,58657.0
11784,39542.0
11785,8033.0
11786,4948.0
11787,18688.0
11788,61459.0
11789,3192.0
11790,905.0
11791,38220.0
11792,9676.0
11793,2666.0
11794,29093.0
11795,42355.0
11796,10926.0
11797,49547.0
11798,12082.0
11799,61906.0
11800,12176.0
11801,20747.0
11802,22791.0
11803,11568.0
11804,7344.0
11805,58573.0
11806,19390.0
11807,24487.0
11808,60037.0
11809,18907.0
11810,28487.0
11811,38622.0
11812,27396.0
11813,26856.0
11814,23501.0
11815,21490.0
11816,9584.0
11817,49882.0
11818,17348.0
11819,51610.0
11820,56094.0
11821,15463.0
11822,10238.0
11823,22386.0
11824,59592.0
11825,45285.0
11826,49906.0
11827,39110.0
11828,13029.0
11829,13874.0
11830,6893.0
11831,61146.0
11832,28737.0
11833,50261.0
11834,53408.0
11835,14007.0
11836,26869.0
11837,40672.0
11838,63836.0
11839,52038.0
11840,54999.0
11841,30419.0
11842,52910.0
11843,49953.0
11844,64440.0
11845,34477.0
11846,14423.0
11847,2780.0
11848,21310.0
11849,57579.0
11850,35478.0
11851,47911.0
11852,38055.0
11853,53437.0
11854,39533.0
11855,6405.0
11856,12327.0
11857,13560.0
11858,9073.0
11859,1974.0
11860,8360.0
11861,57156.0
11862,9029.0
11863,19282.0
11864,43923.0
11865,6897.0
11866,42206.0
11867,26882.0
11868,20686.0
11869,23927.0
11870,15599.0
11871,55000.0
11872,7858.0
11873,59251.0
11874,10409.0
11875,16116.0
11876,53653.0
11877,10540.0
11878,62596.0
11879,30101.0
11880,24814.0
11881,10857.0
11882,21667.0
11883,14666.0
11884,29583.0
11885,25012.0
11886,41244.0
11887,30777.0
11888,27228.0
11889,0.0
11890,57488.0
11891,23399.0
11892,18804.0
11893,51570.0
11894,49774.0
11895,35933.0
11896,31978.0
11897,27195.0
11898,61893.0
11899,0.0
11900,13352.0
11901,59960.0
11902,28311.0
11903,15298.0
11904,37958.0
11905,14615.0
11906,18815.0
11907,30578.0
11908,13929.0
11909,17374.0
11910,39932.0
11911,15737.0
11912,47671.0
11913,14300.0
11914,7125.0
11915,56142.0
11916,60350.0
11917,44708.0
11918,51607.0
11919,53802.0
11920,64401.0
11921,42173.0
11922,44853.0
11923,26688.0
11924,21775.0
11925,58566.0
11926,34510.0
11927,45948.0
11928,30921.0
11929,57708.0
11930,51585.0
11931,20635.0
11932,42799.0
11933,39999.0
11934,54941.0
11935,28943.0
11936,3681.0
11937,5528.0
11938,17697.0
11939,57624.0
11940,11700.0
11941,13446.0
11942,26867.0
11943,37429.0
11944,24921.0
11945,44382.0
11946,57513.0
11947,37692.0
11948,37691.0
11949,35269.0
11950,49693.0
11951,23500.0
11952,25499.0
11953,8938.0
11954,57420.0
11955,46161.0
11956,47183.0
11957,1466.0
11958,50879.0
11959,27958.0
11960,36845.0
11961,15173.0
11962,43566.0
11963,65194.0
11964,46998.0
11965,37006.0
11966,30299.0
11967,19871.0
11968,34823.0
11969,7618.0
11970,16792.0
11971,30619.0
11972,35292.0
11973,61558.0
11974,61675.0
11975,44389.0
11976,16925.0
11977,34126.0
11978,44221.0
11979,5987.0
11980,18385.0
11981,41700.0
11982,10047.0
11983,41055.0
11984,19433.0
11985,21861.0
11986,48532.0
11987,58425.0
11988,35507.0
11989,15233.0
11990,19788.0
11991,32067.0
11992,32056.0
11993,27424.0
11994,51566.0
11995,48444.0
11996,47272.0
11997,11550.0
11998,8356.0
11999,13837.0
12000,19735.0
12001,1917.0
12002,35270.0
12003,27335.0
12004,17731.0
12005,14987.0
12006,53844.0
12007,16972.0
12008,41543.0
12009,51616.0
12010,30340.0
12011,55580.0
12012,3640.0
12013,10389.0
12014,0.0
12015,24628.0
12016,27675.0
12017,36840.0
12018,13319.0
12019,57204.0
12020,30356.0
12021,19257.0
12022,16616.0
12023,41449.0
12024,55525.0
12025,3213.0
12026,31952.0
12027,13544.0
12028,12371.0
12029,42173.0
12030,13175.0
12031,47586.0
12032,54633.0
12033,61917.0
12034,24902.0
12035,23352.0
12036,15168.0
12037,15410.0
12038,14902.0
12039,44344.0
12040,26190.0
12041,31967.0
12042,6165.0
12043,35392.0
12044,40897.0
12045,38417.0
12046,60644.0
12047,22654.0
12048,17665.0
12049,49110.0
12050,7661.0
12051,52566.0
12052,2957.0
12053,13030.0
12054,15069.0
12055,54942.0
12056,7749.0
12057,54583.0
12058,26314.0
12059,21561.0
12060,50175.0
12061,27062.0
12062,51170.0
12063,58856.0
12064,55469.0
12065,13426.0
12066,22435.0
12067,27343.0
12068,13600.0
12069,39115.0
12070,16778.0
12071,8754.0
12072,37755.0
12073,5807.0
12074,26455.0
12075,51685.0
12076,17086.0
12077,62857.0
12078,32343.0
12079,43147.0
12080,19530.0
12081,12823.0
12082,29120.0
12083,59259.0
12084,15345.0
12085,26996.0
12086,42704.0
12087,11979.0
12088,3256.0
12089,19972.0
12090,41232.0
12091,26962.0
12092,0.0
12093,30373.0
12094,0.0
12095,34006.0
12096,35669.0
12097,18033.0
12098,17409.0
12099,36907.0
12100,8981.0
12101,61776.0
12102,65289.0
12103,34257.0
12104,3397.0
12105,1598.0
12106,30271.0
12107,52933.0
12108,27477.0
12109,11984.0
12110,35570.0
12111,55840.0
12112,36275.0
12113,32506.0
12114,44048.0
12115,43974.0
12116,0.0
12117,39574.0
12118,29198.0
12119,19029.0
12120,26579.0
12121,3510.0
12122,50024.0
12123,48446.0
12124,46538.0
12125,59321.0
12126,1900.0
12127,62662.0
12128,46999.0
12129,16808.0
12130,62159.0
12131,5700.0
12132,33420.0
12133,57810.0
12134,35226.0
12135,28864.0
12136,37330.0
12137,61064.0
12138,35250.0
12139,43479.0
12140,18316.0
12141,8627.0
12142,48298.0
12143,4697.0
12144,27142.0
12145,16779.0
12146,21084.0
12147,24650.0
12148,6037.0
12149,24992.0
12150,20305.0
12151,19599.0
12152,41654.0
12153,27155.0
12154,34697.0
12155,40279.0
12156,52037.0
12157,49032.0
12158,50250.0
12159,54769.0
12160,47609.0
12161,18615.0
12162,12192.0
12163,59396.0
12164,50195.0
12165,49027.0
12166,47832.0
12167,26113.0
12168,47864.0
12169,23425.0
12170,14261.0
12171,1329.0
12172,56841.0
12173,45478.0
12174,49777.0
12175,56862.0
12176,53964.0
12177,35896.0
12178,35268.0
12179,23893.0
12180,48244.0
12181,25871.0
12182,16659.0
12183,53211.0
12184,49723.0
12185,54241.0
12186,23932.0
12187,44034.0
12188,901.0
12189,61559.0
12190,50894.0
12191,17616.0
12192,17778.0
12193,29228.0
12194,36810.0
12195,32293.0
12196,18864.0
12197,33558.0
12198,34095.0
12199,57686.0
12200,61651.0
12201,26729.0
12202,35758.0
12203,2611.0
12204,53162.0
12205,7184.0
12206,39501.0
12207,6164.0
12208,44143.0
12209,10144.0
12210,55270.0
12211,10239.0
12212,63213.0
12213,54130.0
12214,15405.0
12215,10607.0
12216,15141.0
12217,36827.0
12218,20707.0
12219,15137.0
12220,62713.0
12221,64802.0
12222,2195.0
12223,58933.0
12224,35977.0
12225,51363.0
12226,31244.0
12227,2263.0
12228,21777.0
12229,45723.0
12230,24264.0
12231,24050.0
12232,24420.0
12233,0.0
12234,9099.0
12235,55502.0
12236,28715.0
12237,58456.0
12238,37554.0
12239,18796.0
12240,65164.0
