,len_original,ip_id,total_length,fragment_offset,ip_src,ip_dst,tcp_src,tcp_dst,tcp_seq_no,tcp_ack_no,tcp_data_off,tcp_window
10878,54.0,20778.0,20.0,64.0,3169005669.0,3232236018.0,8397.0,51413.0,3599752203.0,3523468634.0,5.0,517.0
10879,122.0,54529.0,88.0,64.0,84466963.0,3232236018.0,20881.0,51413.0,3585971207.0,3636665872.0,5.0,64240.0
10880,66.0,733.0,32.0,64.0,1053665586.0,3232235911.0,58160.0,3389.0,2835215986.0,0.0,8.0,64240.0
10881,66.0,6364.0,32.0,64.0,3109781367.0,3232235911.0,46608.0,3389.0,65554402.0,0.0,8.0,64240.0
10882,66.0,0.0,32.0,64.0,3232236018.0,85129462.0,51413.0,13295.0,1985920651.0,130446614.0,8.0,5840.0
10883,74.0,0.0,40.0,64.0,3232236018.0,1746728320.0,51413.0,61272.0,2258238601.0,1838602963.0,10.0,5792.0
10884,583.0,17545.0,549.0,64.0,3232236018.0,1868205338.0,51427.0,443.0,2948762800.0,2535437361.0,8.0,1460.0
10885,896.0,7695.0,862.0,64.0,3232235911.0,3106540651.0,3389.0,60354.0,691693906.0,233845762.0,5.0,63752.0
10886,74.0,24296.0,40.0,64.0,623927256.0,3232236018.0,38229.0,51413.0,767075812.0,0.0,10.0,32767.0
10887,66.0,24284.0,32.0,64.0,2956691737.0,3232236018.0,61557.0,51413.0,2541041542.0,0.0,8.0,64240.0
10888,66.0,0.0,32.0,64.0,3232236018.0,1395234180.0,51413.0,57496.0,1187666027.0,2326908214.0,8.0,5840.0
10889,66.0,32827.0,32.0,64.0,3259244763.0,3232236018.0,56513.0,51413.0,2653196739.0,2918571497.0,8.0,502.0
10890,54.0,22249.0,20.0,64.0,780810394.0,3232236018.0,3127.0,51413.0,3702762381.0,3583015509.0,5.0,513.0
10891,451.0,55709.0,417.0,64.0,1409508181.0,3232236018.0,46879.0,51413.0,3893719767.0,956507405.0,8.0,502.0
10892,362.0,3649.0,328.0,64.0,3232236018.0,3103937295.0,37141.0,443.0,380655689.0,1456210994.0,8.0,1174.0
10893,731.0,7826.0,697.0,64.0,787874773.0,3232235911.0,28370.0,3389.0,1186191089.0,23638722.0,5.0,1020.0
10894,113.0,7339.0,79.0,64.0,3232235911.0,3106540651.0,3389.0,63139.0,755598128.0,3819928102.0,5.0,63426.0
10895,60.0,50493.0,20.0,64.0,3232235911.0,1598521273.0,3389.0,54219.0,1707511128.0,2877643995.0,5.0,62664.0
10896,134.0,14792.0,100.0,64.0,784099723.0,3232236018.0,32657.0,51413.0,2512699148.0,973098874.0,8.0,83.0
10897,113.0,24823.0,79.0,64.0,3232235911.0,3104298502.0,3389.0,52161.0,417619064.0,3540130094.0,5.0,63426.0
10898,122.0,19237.0,88.0,64.0,1484216850.0,3232236018.0,63777.0,51413.0,3545131375.0,2399574182.0,5.0,1026.0
10899,54.0,27100.0,20.0,64.0,3337925018.0,3232235911.0,32612.0,3389.0,148988794.0,253871910.0,5.0,1022.0
10900,715.0,6797.0,681.0,64.0,1539810068.0,3232235911.0,50356.0,3389.0,3842234605.0,3166233311.0,5.0,1021.0
10901,329.0,37580.0,295.0,64.0,1868205338.0,3232236018.0,443.0,51538.0,114889318.0,909841036.0,8.0,504.0
10902,139.0,29762.0,105.0,64.0,1592033117.0,3232235911.0,29495.0,3389.0,2647250963.0,2960767065.0,5.0,1022.0
10903,54.0,63810.0,20.0,64.0,3155919068.0,3232236018.0,60789.0,51413.0,73554618.0,1575901364.0,5.0,1026.0
10904,66.0,60584.0,32.0,64.0,3232236018.0,1746235393.0,53424.0,80.0,250476840.0,693284019.0,8.0,1174.0
10905,73.0,24586.0,39.0,64.0,3232235911.0,3266588808.0,3389.0,27554.0,1315803759.0,2229959170.0,5.0,63957.0
10906,66.0,27861.0,32.0,64.0,3104298607.0,3232235911.0,26966.0,3389.0,4194146394.0,0.0,8.0,64240.0
10907,139.0,1152.0,105.0,64.0,3104298608.0,3232235911.0,52379.0,3389.0,43591511.0,2089780181.0,5.0,1022.0
10908,66.0,0.0,32.0,64.0,3232236018.0,1536305712.0,51413.0,21025.0,3147693853.0,455420072.0,8.0,5840.0
10909,66.0,45718.0,32.0,64.0,3232236018.0,3103937295.0,34439.0,443.0,2649258296.0,825156305.0,8.0,1162.0
10910,66.0,0.0,32.0,64.0,3232236018.0,3112678822.0,51413.0,58819.0,2903043284.0,746791242.0,8.0,5840.0
10911,60.0,0.0,20.0,64.0,3232236018.0,1823832699.0,51413.0,64851.0,2278261056.0,0.0,5.0,0.0
10912,54.0,18197.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671890722.0,2720903955.0,5.0,6145.0
10913,97.0,9704.0,63.0,64.0,3113450631.0,3232235911.0,56878.0,3389.0,555155489.0,1554691445.0,5.0,8212.0
10914,66.0,31562.0,32.0,64.0,3351983122.0,3232236018.0,60387.0,51413.0,3943129029.0,0.0,8.0,64240.0
10915,73.0,61996.0,39.0,64.0,3232235911.0,3337925018.0,3389.0,23878.0,1104647536.0,2316300893.0,5.0,63953.0
10916,66.0,0.0,32.0,64.0,3232236018.0,2459854481.0,51413.0,51501.0,3842124925.0,3496290470.0,8.0,5840.0
10917,54.0,55904.0,20.0,64.0,1578740974.0,3232236018.0,49615.0,51413.0,729290981.0,2996793256.0,5.0,255.0
10918,73.0,23771.0,39.0,64.0,3232235911.0,3266588808.0,3389.0,43668.0,3209374975.0,113440037.0,5.0,63957.0
10919,54.0,21224.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671900099.0,2729901918.0,5.0,6145.0
10920,504.0,58689.0,470.0,64.0,3103937295.0,3232236018.0,443.0,59690.0,1944855386.0,1509347541.0,8.0,504.0
10921,54.0,39828.0,20.0,64.0,2653819680.0,3232236018.0,58520.0,51413.0,406072773.0,3675373050.0,5.0,513.0
10922,896.0,24340.0,862.0,64.0,3232235911.0,3266588808.0,3389.0,40709.0,2344446747.0,3870621082.0,5.0,63752.0
10923,74.0,0.0,40.0,64.0,3232236018.0,2297651242.0,51413.0,45698.0,894814394.0,1844585588.0,10.0,5792.0
10924,74.0,0.0,40.0,64.0,3232236018.0,1451227869.0,51413.0,54695.0,1983334976.0,1455857894.0,10.0,5792.0
10925,54.0,16433.0,20.0,64.0,1843470330.0,3232236018.0,7284.0,51413.0,2101167378.0,2899488207.0,5.0,62500.0
10926,122.0,17041.0,88.0,64.0,1551766244.0,3232236018.0,57336.0,51413.0,2277911457.0,2212621682.0,5.0,1026.0
10927,66.0,0.0,32.0,64.0,3232236018.0,1600694679.0,51413.0,2050.0,3775300956.0,3994221234.0,8.0,5840.0
10928,423.0,27307.0,389.0,64.0,773658918.0,3232236018.0,43786.0,51413.0,485437592.0,1155190729.0,8.0,251.0
10929,66.0,21065.0,32.0,64.0,86483535.0,3232236018.0,50301.0,51413.0,672623863.0,0.0,8.0,64240.0
10930,73.0,23933.0,39.0,64.0,3232235911.0,3266588808.0,3389.0,44934.0,3591215008.0,1923482104.0,5.0,63957.0
10931,60.0,56161.0,20.0,64.0,3232236018.0,1047955289.0,51413.0,62829.0,2043201444.0,2806470309.0,5.0,1460.0
10932,66.0,0.0,32.0,64.0,3232236018.0,2476808957.0,51413.0,63054.0,369750489.0,2708662287.0,8.0,5840.0
10933,66.0,47764.0,32.0,64.0,2328312116.0,3232236018.0,51531.0,51413.0,2947373293.0,3377090557.0,8.0,504.0
10934,66.0,47639.0,32.0,64.0,1559683029.0,3232236018.0,61262.0,51413.0,1493724653.0,0.0,8.0,64240.0
10935,62.0,0.0,28.0,64.0,3232236018.0,84466963.0,51413.0,60796.0,3822475146.0,227931055.0,7.0,5840.0
10936,66.0,30786.0,32.0,64.0,1306364150.0,3232236018.0,60927.0,51413.0,2325466227.0,0.0,8.0,65535.0
10937,66.0,27162.0,32.0,64.0,2997846923.0,3232236018.0,443.0,43793.0,3987519702.0,1876404065.0,8.0,501.0
10938,74.0,0.0,40.0,64.0,3103937295.0,3232236018.0,443.0,34544.0,891594669.0,331038715.0,10.0,65160.0
10939,66.0,37781.0,32.0,64.0,529003760.0,3232236018.0,50418.0,51413.0,2123767079.0,0.0,8.0,65535.0
10940,66.0,0.0,32.0,64.0,3232236018.0,1370704584.0,51413.0,51463.0,2630352353.0,2867458439.0,8.0,5840.0
10941,66.0,54967.0,32.0,64.0,1295189203.0,3232236018.0,30957.0,51413.0,2956922243.0,0.0,8.0,65535.0
10942,416.0,30688.0,382.0,64.0,1520256827.0,3232236018.0,41981.0,51413.0,1903157344.0,1159708569.0,8.0,502.0
10943,54.0,29581.0,20.0,64.0,3165148222.0,3232236018.0,54076.0,51413.0,1172327696.0,3763920335.0,5.0,517.0
10944,66.0,9864.0,32.0,64.0,784304587.0,3232236018.0,46338.0,51413.0,1817139194.0,0.0,8.0,65535.0
10945,60.0,0.0,20.0,64.0,3232236018.0,1835948756.0,51413.0,41671.0,1240240270.0,0.0,5.0,0.0
10946,66.0,59788.0,32.0,64.0,84502121.0,3232236018.0,51296.0,51413.0,3272313101.0,1739745109.0,8.0,21.0
10947,74.0,8183.0,40.0,64.0,2548829753.0,3232236018.0,48025.0,51413.0,2683499574.0,0.0,10.0,64240.0
10948,66.0,13284.0,32.0,64.0,3266588808.0,3232235911.0,57858.0,3389.0,1879421715.0,0.0,8.0,64240.0
10949,428.0,45699.0,394.0,64.0,3232236018.0,3103937295.0,34448.0,443.0,2675602970.0,4063838889.0,8.0,1422.0
10950,74.0,7249.0,40.0,64.0,3232236018.0,1746235393.0,60536.0,80.0,3820973853.0,0.0,10.0,5840.0
10951,60.0,2243.0,20.0,64.0,3232236018.0,3495801623.0,51413.0,8036.0,1994455301.0,254343689.0,5.0,1460.0
10952,74.0,58219.0,40.0,64.0,3579126390.0,3232236018.0,35425.0,51413.0,1018481780.0,0.0,10.0,64240.0
10953,66.0,0.0,32.0,64.0,3232236018.0,755987092.0,51413.0,60627.0,1178717687.0,94471820.0,8.0,5840.0
10954,113.0,24173.0,79.0,64.0,3232235911.0,3266588808.0,3389.0,9153.0,3347301510.0,2844309247.0,5.0,63426.0
10955,74.0,0.0,40.0,64.0,3232236018.0,1746725983.0,51413.0,23245.0,781288079.0,425578445.0,10.0,5792.0
10956,73.0,35327.0,39.0,64.0,3232235911.0,3113450631.0,3389.0,62888.0,4208203475.0,3753523984.0,5.0,63957.0
10957,347.0,28300.0,313.0,64.0,3232235911.0,3271810869.0,3389.0,65343.0,2076186039.0,262420309.0,5.0,63341.0
10958,60.0,27454.0,20.0,64.0,3232235911.0,3271810869.0,3389.0,55084.0,4030645157.0,2920318035.0,5.0,62680.0
10959,139.0,14842.0,105.0,64.0,3104298606.0,3232235911.0,36014.0,3389.0,4290016092.0,3967966560.0,5.0,1022.0
10960,54.0,33426.0,20.0,64.0,1444220822.0,3232236018.0,55823.0,51413.0,1467403369.0,429490333.0,5.0,1026.0
10961,54.0,37025.0,20.0,64.0,2994211620.0,3232236018.0,1027.0,51413.0,3965471284.0,1232166720.0,5.0,1025.0
10962,139.0,12755.0,105.0,64.0,3266588808.0,3232235911.0,29485.0,3389.0,3576317183.0,1302796448.0,5.0,1022.0
10963,74.0,37821.0,40.0,64.0,763946638.0,3232236018.0,54295.0,51413.0,2517174934.0,0.0,10.0,64240.0
10964,66.0,30362.0,32.0,64.0,1566487852.0,3232236018.0,33362.0,51413.0,3994216228.0,0.0,8.0,8192.0
10965,66.0,0.0,32.0,64.0,3232236018.0,1593642854.0,51413.0,55525.0,1107926885.0,95144125.0,8.0,5840.0
10966,54.0,20511.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671897991.0,2727872680.0,5.0,6140.0
10967,117.0,53731.0,83.0,64.0,3232236018.0,1868205338.0,51558.0,443.0,1537590106.0,2186111314.0,8.0,1422.0
10968,74.0,2016.0,40.0,64.0,3232236018.0,3103937295.0,59721.0,443.0,1543781775.0,0.0,10.0,5840.0
10969,74.0,64488.0,40.0,64.0,787880053.0,3232236018.0,34190.0,51413.0,3893699020.0,0.0,10.0,64240.0
10970,66.0,20138.0,32.0,64.0,3232236018.0,1541466813.0,51413.0,59317.0,3844509718.0,4256522561.0,8.0,1716.0
10971,66.0,60177.0,32.0,64.0,3104298607.0,3232235911.0,24970.0,3389.0,2309841805.0,0.0,8.0,64240.0
10972,66.0,13262.0,32.0,64.0,628141036.0,3232236018.0,57770.0,51413.0,3926176785.0,0.0,8.0,64240.0
10973,66.0,23660.0,32.0,64.0,3232235911.0,3113450741.0,3389.0,49600.0,2791440323.0,1202923027.0,8.0,62680.0
10974,66.0,42419.0,32.0,64.0,1569303138.0,3232236018.0,39610.0,51413.0,3151652812.0,393725384.0,8.0,83.0
10975,54.0,22877.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671905021.0,2734662368.0,5.0,6145.0
10976,54.0,28721.0,20.0,64.0,1412051518.0,3232236018.0,65060.0,51413.0,2158985288.0,403310501.0,5.0,513.0
10977,896.0,8897.0,862.0,64.0,3232235911.0,3104298606.0,3389.0,19525.0,930822310.0,2349253845.0,5.0,63752.0
10978,74.0,0.0,40.0,64.0,3232236018.0,1604888737.0,51413.0,47489.0,2721248201.0,2853878141.0,10.0,5792.0
10979,74.0,0.0,40.0,64.0,3232236018.0,2994222369.0,51413.0,6250.0,3921701486.0,1206761471.0,10.0,5792.0
10980,73.0,50129.0,39.0,64.0,3232235911.0,3109781354.0,3389.0,52303.0,3320230951.0,4267591034.0,5.0,63957.0
10981,66.0,35368.0,32.0,64.0,3232235911.0,3113450631.0,3389.0,63803.0,1049498371.0,3451365007.0,8.0,64000.0
10982,54.0,29715.0,20.0,64.0,3113450594.0,3232235911.0,63844.0,3389.0,3093690035.0,1306519610.0,5.0,8212.0
10983,122.0,29610.0,88.0,64.0,32196407.0,3232236018.0,1338.0,51413.0,2329293158.0,3505122148.0,5.0,1026.0
10984,74.0,40652.0,40.0,64.0,1595409663.0,3232236018.0,22237.0,51413.0,3683964236.0,0.0,10.0,64240.0
10985,113.0,8723.0,79.0,64.0,3232235911.0,3104298606.0,3389.0,53416.0,3320634741.0,2395905872.0,5.0,63426.0
10986,66.0,0.0,32.0,64.0,3232236018.0,634782382.0,51413.0,1696.0,1350129490.0,998636913.0,8.0,5840.0
10987,66.0,3651.0,32.0,64.0,1868205338.0,3232236018.0,443.0,51425.0,102692027.0,2836259769.0,8.0,501.0
10988,97.0,15246.0,63.0,64.0,3271810869.0,3232235911.0,54511.0,3389.0,1637518439.0,613165271.0,5.0,1026.0
10989,259.0,1368.0,225.0,64.0,3104298607.0,3232235911.0,18351.0,3389.0,2725634747.0,2906054815.0,5.0,1026.0
10990,54.0,20253.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671897183.0,2727102458.0,5.0,6145.0
10991,74.0,41362.0,40.0,64.0,3232236018.0,3103937295.0,35746.0,443.0,4087197533.0,0.0,10.0,5840.0
10992,74.0,6712.0,40.0,64.0,763946638.0,3232236018.0,39619.0,51413.0,574661293.0,0.0,10.0,64240.0
10993,66.0,1708.0,32.0,64.0,1332740139.0,3232236018.0,60272.0,51413.0,542843015.0,0.0,8.0,64240.0
10994,62.0,445.0,28.0,64.0,1541043705.0,3232236018.0,11912.0,51413.0,1380942937.0,0.0,7.0,64240.0
10995,73.0,29981.0,39.0,64.0,3232235911.0,3415386832.0,3389.0,57267.0,544230162.0,3667549172.0,5.0,63957.0
10996,259.0,21672.0,225.0,64.0,3113450748.0,3232235911.0,49216.0,3389.0,484049335.0,340559094.0,5.0,1026.0
10997,66.0,23702.0,32.0,64.0,1566487852.0,3232236018.0,33985.0,51413.0,957682371.0,0.0,8.0,8192.0
10998,66.0,45488.0,32.0,64.0,3232236018.0,3103937295.0,59693.0,443.0,1549766541.0,3764537050.0,8.0,1301.0
10999,66.0,30466.0,32.0,64.0,3232236018.0,1746728843.0,51413.0,63526.0,3514899636.0,3842460923.0,8.0,1448.0
11000,66.0,50481.0,32.0,64.0,3232235911.0,1598521273.0,3389.0,50238.0,3352643073.0,2948583399.0,8.0,64000.0
11001,73.0,35446.0,39.0,64.0,3232235911.0,3113450631.0,3389.0,65408.0,2362000139.0,3824317151.0,5.0,63957.0
11002,66.0,15039.0,32.0,64.0,3103937295.0,3232236018.0,443.0,59760.0,1026756821.0,3215786799.0,8.0,503.0
11003,66.0,57672.0,32.0,64.0,1593642854.0,3232236018.0,55415.0,51413.0,345072886.0,0.0,8.0,65535.0
11004,54.0,19899.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671896137.0,2726113774.0,5.0,6145.0
11005,54.0,19272.0,20.0,64.0,3109902730.0,3232235911.0,42888.0,3389.0,1893292066.0,3579330148.0,5.0,1026.0
11006,66.0,22238.0,32.0,64.0,3232236018.0,3400761357.0,51413.0,38741.0,2709945159.0,1038002283.0,8.0,1716.0
11007,66.0,52166.0,32.0,64.0,1746223105.0,3232236018.0,80.0,40125.0,2463111692.0,3991452074.0,8.0,9.0
11008,54.0,16713.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671886148.0,2716489172.0,5.0,6145.0
11009,66.0,0.0,32.0,64.0,3232236018.0,36827541.0,51413.0,62811.0,1435687659.0,3259333554.0,8.0,5840.0
11010,74.0,0.0,40.0,64.0,3232236018.0,1371830198.0,51413.0,62022.0,339835448.0,221524156.0,10.0,5792.0
11011,66.0,13865.0,32.0,64.0,3266588808.0,3232235911.0,34728.0,3389.0,3387387726.0,0.0,8.0,64240.0
11012,66.0,61637.0,32.0,64.0,1868205338.0,3232236018.0,443.0,36482.0,3013910267.0,72585542.0,8.0,501.0
11013,60.0,6789.0,20.0,64.0,3232236018.0,3648353911.0,51413.0,54432.0,3574252161.0,731964650.0,5.0,1728.0
11014,66.0,6935.0,32.0,64.0,1334555563.0,3232236018.0,2194.0,51413.0,251928848.0,0.0,8.0,64240.0
11015,347.0,24364.0,313.0,64.0,3232235911.0,3266588808.0,3389.0,19654.0,3427627029.0,4153305121.0,5.0,63341.0
11016,896.0,27822.0,862.0,64.0,3232235911.0,3271810869.0,3389.0,58442.0,4125423868.0,911362322.0,5.0,63752.0
11017,54.0,38347.0,20.0,64.0,1845256122.0,3232236018.0,1390.0,51413.0,1732649703.0,3972650425.0,5.0,1026.0
11018,66.0,34945.0,32.0,64.0,2152051623.0,3232236018.0,24676.0,51413.0,3782129132.0,0.0,8.0,64240.0
11019,74.0,18449.0,40.0,64.0,1746728320.0,3232236018.0,61218.0,51413.0,3343427591.0,0.0,10.0,65535.0
11020,66.0,21638.0,32.0,64.0,3232236018.0,1868205338.0,44341.0,443.0,1408760709.0,447326998.0,8.0,1174.0
11021,66.0,20466.0,32.0,64.0,3106540651.0,3232235911.0,56958.0,3389.0,820839482.0,0.0,8.0,8192.0
11022,54.0,21896.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671902097.0,2731842084.0,5.0,6145.0
11023,74.0,56017.0,40.0,64.0,3232236018.0,3558916231.0,55236.0,54777.0,840495666.0,0.0,10.0,5840.0
11024,66.0,8944.0,32.0,64.0,3232235911.0,3104298606.0,3389.0,54824.0,4120363727.0,4083953816.0,8.0,64000.0
11025,97.0,41838.0,63.0,64.0,3232236018.0,2997846923.0,43806.0,443.0,2360107160.0,2290918985.0,8.0,1174.0
11026,74.0,22355.0,40.0,64.0,1746728320.0,3232236018.0,61272.0,51413.0,1838602962.0,0.0,10.0,65535.0
11027,380.0,83.0,346.0,64.0,1358106142.0,3232235911.0,59532.0,3389.0,1504761496.0,2343485716.0,5.0,253.0
11028,66.0,10050.0,32.0,64.0,3232236018.0,1746235393.0,53619.0,80.0,3899953814.0,1578042448.0,8.0,1314.0
11029,97.0,27886.0,63.0,64.0,3104298607.0,3232235911.0,14949.0,3389.0,2641034715.0,1304824953.0,5.0,1026.0
11030,66.0,0.0,32.0,64.0,3232236018.0,3169477186.0,51413.0,64496.0,792226532.0,1069112612.0,8.0,5840.0
11031,97.0,28651.0,63.0,64.0,3271810869.0,3232235911.0,55084.0,3389.0,2920316715.0,4030643944.0,5.0,1026.0
11032,66.0,0.0,32.0,64.0,3232236018.0,1596959238.0,51413.0,55201.0,2528149359.0,1459815905.0,8.0,5840.0
11033,54.0,6691.0,20.0,64.0,1539810068.0,3232235911.0,50356.0,3389.0,3842234520.0,3166233018.0,5.0,1022.0
11034,54.0,22285.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671903287.0,2732998291.0,5.0,6145.0
11035,66.0,8709.0,32.0,64.0,3232236018.0,3103937295.0,59700.0,443.0,1541742450.0,1702156835.0,8.0,1301.0
11036,78.0,32976.0,44.0,64.0,761165710.0,3232236018.0,8361.0,51413.0,4099449902.0,0.0,11.0,65535.0
11037,900.0,61943.0,866.0,64.0,3232235911.0,3337925018.0,3389.0,25557.0,2878439391.0,284637030.0,5.0,63701.0
11038,66.0,9126.0,32.0,64.0,1399049366.0,3232236018.0,55893.0,51413.0,1030277347.0,0.0,8.0,64240.0
11039,66.0,15529.0,32.0,64.0,3232236018.0,1868205338.0,51535.0,443.0,691013692.0,2926018924.0,8.0,1174.0
11040,117.0,44036.0,83.0,64.0,3232236018.0,3103937295.0,59705.0,443.0,1542559830.0,975987207.0,8.0,1422.0
11041,66.0,30619.0,32.0,64.0,3232236018.0,1538850289.0,51413.0,49939.0,3414706315.0,274390995.0,8.0,1448.0
11042,66.0,65485.0,32.0,64.0,787875948.0,3232235911.0,65057.0,3389.0,371470417.0,0.0,8.0,64578.0
11043,66.0,38163.0,32.0,64.0,94789455.0,3232236018.0,59417.0,51413.0,141484298.0,0.0,8.0,65535.0
11044,54.0,21884.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671902063.0,2731811057.0,5.0,6145.0
11045,54.0,18339.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671891164.0,2721336927.0,5.0,6145.0
11046,74.0,0.0,40.0,64.0,3232236018.0,3096612154.0,51413.0,38542.0,956485205.0,1122584801.0,10.0,5792.0
11047,74.0,59850.0,40.0,64.0,3232236018.0,1746235393.0,53650.0,80.0,1288243596.0,0.0,10.0,5840.0
11048,66.0,19233.0,32.0,64.0,1540081465.0,3232236018.0,49454.0,51413.0,4151969214.0,0.0,8.0,8192.0
11049,122.0,4271.0,88.0,64.0,39229455.0,3232236018.0,30083.0,51413.0,1718849572.0,4044579221.0,5.0,513.0
11050,71.0,20816.0,37.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671898841.0,2728722761.0,5.0,6145.0
11051,54.0,63607.0,20.0,64.0,1409469351.0,3232236018.0,51687.0,51413.0,2402497142.0,2066916100.0,5.0,1026.0
11052,66.0,16154.0,32.0,64.0,1395234180.0,3232236018.0,60407.0,51413.0,2123309668.0,0.0,8.0,64240.0
11053,74.0,7982.0,40.0,64.0,1333050297.0,3232236018.0,58735.0,51413.0,3164326470.0,0.0,10.0,65535.0
11054,66.0,15426.0,32.0,64.0,3232236018.0,3103937295.0,59745.0,443.0,2451475551.0,1235115169.0,8.0,1174.0
11055,66.0,0.0,32.0,64.0,3232236018.0,2959323852.0,51413.0,55331.0,1714874750.0,2291459619.0,8.0,5840.0
11056,54.0,18493.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671891691.0,2721805887.0,5.0,6145.0
11057,66.0,27302.0,32.0,64.0,3169520981.0,3232236018.0,56933.0,51413.0,3952548656.0,0.0,8.0,64240.0
11058,66.0,62563.0,32.0,64.0,3103937295.0,3232236018.0,443.0,34550.0,928288995.0,504716784.0,8.0,501.0
11059,97.0,29172.0,63.0,64.0,3113450631.0,3232235911.0,61487.0,3389.0,950511212.0,644089823.0,5.0,8212.0
11060,715.0,13094.0,681.0,64.0,3266588808.0,3232235911.0,26220.0,3389.0,159304706.0,1522619652.0,5.0,1021.0
11061,66.0,0.0,32.0,64.0,3232236018.0,1578741286.0,51413.0,6020.0,2434037833.0,4197412980.0,8.0,5840.0
11062,259.0,49514.0,225.0,64.0,3104298608.0,3232235911.0,44355.0,3389.0,3022562867.0,607923827.0,5.0,1026.0
11063,54.0,30290.0,20.0,64.0,1346379279.0,3232235911.0,53551.0,3389.0,368769081.0,4272734346.0,5.0,1026.0
11064,66.0,15948.0,32.0,64.0,3106540651.0,3232235911.0,56321.0,3389.0,3026059379.0,0.0,8.0,8192.0
11065,66.0,0.0,32.0,64.0,3232236018.0,1812104517.0,51413.0,59079.0,1595731243.0,347609740.0,8.0,5840.0
11066,347.0,39086.0,313.0,64.0,3232235911.0,787874773.0,3389.0,42729.0,3308994420.0,1208661768.0,5.0,63341.0
11067,66.0,1523.0,32.0,64.0,3232235911.0,3266589156.0,3389.0,58485.0,222716928.0,3236666806.0,8.0,64000.0
11068,66.0,27243.0,32.0,64.0,1502286360.0,3232236018.0,58079.0,51413.0,1697886156.0,4161850163.0,8.0,502.0
11069,74.0,0.0,40.0,64.0,3232236018.0,784099723.0,51413.0,12459.0,3790075737.0,1984452633.0,10.0,5792.0
11070,66.0,28695.0,32.0,64.0,3232235911.0,3271810869.0,3389.0,64277.0,837635795.0,3470926767.0,8.0,64000.0
11071,66.0,41877.0,32.0,64.0,634186408.0,3232236018.0,53625.0,51413.0,4234508418.0,0.0,8.0,64240.0
11072,380.0,14011.0,346.0,64.0,3104298606.0,3232235911.0,42023.0,3389.0,781281119.0,2557424720.0,5.0,1023.0
11073,66.0,54954.0,32.0,64.0,1295189203.0,3232236018.0,18914.0,51413.0,580481104.0,0.0,8.0,65535.0
11074,66.0,26841.0,32.0,64.0,1380103521.0,3232236018.0,40763.0,51413.0,3919390462.0,1914221870.0,8.0,16384.0
11075,54.0,56138.0,20.0,64.0,3266589156.0,3232235911.0,52345.0,3389.0,2403153170.0,1270378362.0,5.0,1026.0
11076,431.0,4853.0,397.0,64.0,3232236018.0,2997846923.0,43808.0,443.0,2406871311.0,56979430.0,8.0,1422.0
11077,66.0,63813.0,32.0,64.0,3155919068.0,3232236018.0,60789.0,51413.0,73554686.0,1575901364.0,8.0,1026.0
11078,66.0,15421.0,32.0,64.0,3232236018.0,3103937295.0,59745.0,443.0,2451474891.0,1235114218.0,8.0,1174.0
11079,66.0,0.0,32.0,64.0,3232236018.0,3170776326.0,51413.0,65531.0,2003990088.0,3366619974.0,8.0,5840.0
11080,66.0,24719.0,32.0,64.0,3232235911.0,3266588808.0,3389.0,57858.0,3897465559.0,1879421716.0,8.0,64000.0
11081,66.0,1334.0,32.0,64.0,2999742745.0,3232236018.0,11738.0,51413.0,1604897090.0,0.0,8.0,8192.0
11082,97.0,9882.0,63.0,64.0,3232236018.0,1868205338.0,51519.0,443.0,452188425.0,119784670.0,8.0,1292.0
11083,122.0,29560.0,88.0,64.0,3165148222.0,3232236018.0,52003.0,51413.0,236652116.0,3420427480.0,5.0,517.0
11084,74.0,64088.0,40.0,64.0,3232236018.0,94703369.0,37128.0,34055.0,2174513526.0,0.0,10.0,5840.0
11085,66.0,63861.0,32.0,64.0,3155919068.0,3232236018.0,64386.0,51413.0,2332302928.0,0.0,8.0,64240.0
11086,66.0,26408.0,32.0,64.0,1535889261.0,3232236018.0,52330.0,51413.0,1561706441.0,0.0,8.0,64240.0
11087,66.0,13294.0,32.0,64.0,3266588808.0,3232235911.0,30972.0,3389.0,1368390889.0,0.0,8.0,64240.0
11088,299.0,47658.0,265.0,64.0,1559683029.0,3232236018.0,62544.0,51413.0,3318597570.0,1716164272.0,5.0,1026.0
11089,54.0,12923.0,20.0,64.0,2956694713.0,3232236018.0,56621.0,51413.0,1759809708.0,1712353241.0,5.0,514.0
11090,66.0,42158.0,32.0,64.0,627262906.0,3232236018.0,31874.0,51413.0,2465372876.0,0.0,8.0,64240.0
